subject,menu,choice
random918,"A,B,C,D","A,C"
random918,"A,B,C",A
random918,"A,B,C",
random918,"A,B,D,E","A,D,E"
random918,A,
random918,"A,B",B
random918,"C,D,E","D,E"
random918,A,
random918,"A,B,C,D","A,B,C,D"
random918,"B,C,D,E","C,D,E"
random918,"C,E","C,E"
random918,"A,E","A,E"
random918,"A,B,C,E",
random918,A,A
random918,"A,C,D","C,D"
random918,"C,E",C
random918,"A,E",
random918,"D,E",
random918,"A,C,D","A,C,D"
random918,"B,C",B
random918,"B,C,D,E","B,C,D,E"
random918,C,
random918,C,
random918,D,
random918,"A,C,E",A
random918,"A,C,E",
random918,"A,B",
random918,"A,B,D","B,D"
random918,"B,C,D,E","C,E"
random918,"B,D,E",E
random918,"B,C,D",D
random919,"A,C,E","A,E"
random919,"B,D",
random919,E,
random919,"B,D",D
random919,C,
random919,A,
random919,"C,D",D
random919,"B,C,D,E",E
random919,"C,D,E","C,D,E"
random919,"B,C",
random919,"A,D",D
random919,"D,E","D,E"
random919,"A,C,E",C
random919,"A,C,D","A,D"
random919,E,
random919,"A,B,C,D","A,B,C"
random919,"A,C,D","A,C,D"
random919,A,
random919,B,
random919,"C,D",
random919,"A,B,C,E","A,B,E"
random919,"A,C,E",
random919,"C,E",
random919,"C,E","C,E"
random919,"C,D","C,D"
random919,"B,C,D",B
random919,C,C
random919,"A,B,E","A,E"
random919,"A,B,D,E","A,E"
random919,"A,D","A,D"
random919,"A,B,E",A
random919,"D,E",E
random920,"B,D","B,D"
random920,D,
random920,"B,D",B
random920,"B,C,D,E",B
random920,"A,B,E",
random920,"B,C",B
random920,"A,D,E",A
random920,"C,D",
random920,D,
random920,"B,C",C
random920,"C,D",
random920,"A,D",
random920,"A,B,D",B
random920,"A,B,C,E",
random920,A,A
random920,"B,C",B
random920,E,E
random920,"A,C,E","A,E"
random920,B,B
random920,"B,C,E","B,C"
random920,E,E
random920,C,
random920,C,C
random920,"A,C,D","A,C"
random920,"A,B,C",C
random920,"B,C,D","C,D"
random920,"A,C",A
random920,"B,C,E","C,E"
random920,"B,C,E",
random920,"C,D",C
random920,"A,C,D,E",C
random920,"B,C,D","B,D"
random921,"C,D,E",
random921,D,D
random921,"B,C,D",C
random921,C,C
random921,"D,E",D
random921,"A,C,D",
random921,"A,B,C",
random921,"A,E",
random921,"A,B",
random921,A,A
random921,C,C
random921,"C,D","C,D"
random921,"A,B,C,D,E","B,D"
random921,"A,D",
random921,D,
random921,"A,B",A
random921,"B,C,D,E","B,E"
random921,"A,D,E","D,E"
random921,"B,D,E","B,D,E"
random921,"A,C,E",E
random921,"A,C,E",C
random921,"A,C","A,C"
random921,"A,B",
random921,"A,B,E","A,E"
random921,A,A
random921,"C,D,E",D
random921,"A,B,D,E","B,D"
random921,"A,B,D",
random921,"C,D",
random921,"B,D,E",
random921,"B,D",B
random921,"D,E","D,E"
random922,"A,C,D,E",
random922,"B,D,E",E
random922,"A,C,D",C
random922,"A,B,C","B,C"
random922,"A,B,D,E","A,B,D,E"
random922,"C,D",
random922,"A,B,E","A,E"
random922,"A,C,D","A,C,D"
random922,"B,D",B
random922,"A,C,E","A,C"
random922,C,
random922,B,B
random922,"A,B,C,E","A,C,E"
random922,"D,E",
random922,"B,D,E",
random922,A,
random922,"A,B,D,E",B
random922,A,A
random922,"C,E",
random922,"A,D,E",
random922,"A,C,D,E",
random922,"B,D,E",
random922,"A,B,D,E",
random922,"B,D,E",
random922,"B,C,E",
random922,D,D
random922,"C,D,E","C,D"
random922,C,
random922,"A,B,D,E","A,B,E"
random922,"A,B,D,E","B,D"
random922,C,
random922,B,
random923,"B,C,E","B,C"
random923,"A,B,E","A,E"
random923,"B,D,E",D
random923,D,D
random923,E,E
random923,"B,E","B,E"
random923,"B,C,E",C
random923,"B,C,D,E",
random923,"A,C,D,E",
random923,"B,C,E","B,C"
random923,"B,D",
random923,"B,D",D
random923,"A,D,E","A,D,E"
random923,"A,C,E",A
random923,"B,D",D
random923,"B,C",
random923,"B,C","B,C"
random923,"A,B,C,D,E","A,B,D"
random923,"A,B,E","A,E"
random923,"C,D,E","C,D,E"
random923,"A,C,E","A,C,E"
random923,"C,D,E","D,E"
random923,"A,D",A
random923,"A,C,D,E",
random923,"B,E",
random923,"A,C,E","A,C,E"
random923,"A,B,D,E",
random923,"B,D",
random923,C,
random923,"A,B,C,D,E","A,D,E"
random923,"A,C,D,E","C,D"
random923,B,B
random924,"A,C,E","A,E"
random924,"A,C,E","C,E"
random924,"B,C,E",
random924,"A,B,C,D,E","B,C"
random924,D,D
random924,"A,B,C,D,E",B
random924,C,
random924,"A,D,E","D,E"
random924,"B,C,D",D
random924,"B,C,D,E",
random924,"B,C,E",E
random924,D,D
random924,B,B
random924,"A,C,E","C,E"
random924,"B,D",D
random924,"D,E","D,E"
random924,"B,C,E",
random924,"A,C,E","A,E"
random924,E,E
random924,"B,D,E","D,E"
random924,"D,E",
random924,"A,B,D",A
random924,"C,D,E",
random924,"B,C,D,E",
random924,"A,B,C,E","B,E"
random924,A,
random924,"C,E",E
random924,"C,D,E","C,D,E"
random924,"A,C,D,E",
random924,"D,E",E
random924,"C,E",
random924,"A,D,E",
random925,"D,E","D,E"
random925,D,
random925,"A,C",
random925,"C,E",E
random925,E,E
random925,"C,D",
random925,"A,B,C,D",
random925,"A,B,C,D,E","A,D"
random925,"B,E",B
random925,A,A
random925,A,A
random925,C,C
random925,"A,D,E","A,D"
random925,C,
random925,"A,B,D","B,D"
random925,"A,D,E",
random925,"D,E",E
random925,E,
random925,"B,C,E","C,E"
random925,"D,E",
random925,"A,B,C,E","A,B,C,E"
random925,A,
random925,"C,D",C
random925,"A,B,C,D,E","A,D,E"
random925,A,
random925,"A,C,D,E","A,C,D"
random925,"B,C",
random925,A,A
random925,"A,E","A,E"
random925,"A,B,C",C
random925,"A,B,E",
random925,"C,D",C
random926,"C,D","C,D"
random926,"A,B,D,E","A,D"
random926,"A,B",
random926,"C,D","C,D"
random926,"B,C,E",
random926,"B,C,D","B,D"
random926,"B,C,E",
random926,"A,C,E","A,C"
random926,"A,B,D",A
random926,"A,C,D,E",A
random926,"A,C,D,E","C,E"
random926,"A,B,C",
random926,"A,B,C,D","A,B,C,D"
random926,"A,B,C,E","A,B,E"
random926,"A,E",
random926,"A,B,D","A,B"
random926,"D,E",
random926,A,A
random926,"A,B,C,D","C,D"
random926,"A,C,E","A,C,E"
random926,"B,D,E",B
random926,"C,E",
random926,D,D
random926,"B,C",C
random926,"C,D",C
random926,"A,C,D",
random926,B,
random926,"A,B,C",C
random926,"C,E","C,E"
random926,"A,B,C","B,C"
random926,"C,E",
random926,"A,B",
random927,"B,D,E","D,E"
random927,"C,E",
random927,"A,B,C,D","A,B,D"
random927,D,
random927,"A,B,C,E",A
random927,"A,B,C,D,E","A,B,C,E"
random927,"A,C,E",
random927,"A,B,C,E","B,C"
random927,"A,B,C,E",
random927,"A,B,D",D
random927,"A,B,D","A,B,D"
random927,D,D
random927,"B,E","B,E"
random927,"A,B,C",C
random927,"A,B,C,D","C,D"
random927,C,
random927,B,
random927,"B,C,D,E","D,E"
random927,E,E
random927,"B,C,D",
random927,"B,C,D,E","B,D"
random927,"A,D,E",A
random927,"A,E",
random927,"A,B,D,E",B
random927,"B,C,E","C,E"
random927,"C,D",
random927,"C,D,E",
random927,"A,C,E",
random927,"A,E","A,E"
random927,"A,B,E","A,B"
random927,"A,C",C
random927,"C,D,E",
random928,"A,B,D,E","A,B,D"
random928,"B,C,E",E
random928,"C,D,E","D,E"
random928,"A,B,D,E","B,D,E"
random928,D,D
random928,"A,B,C",
random928,"B,D,E","B,D"
random928,"A,D,E",
random928,"C,D,E",
random928,"B,E",B
random928,"B,C,D,E","C,E"
random928,E,E
random928,"A,C,D","A,D"
random928,"A,D",
random928,"B,C,D,E","D,E"
random928,"B,C","B,C"
random928,"B,E",B
random928,"A,D",
random928,"B,E","B,E"
random928,"C,D,E",
random928,"A,E",
random928,A,A
random928,B,B
random928,"A,B,C,E","B,C"
random928,"A,C,E",C
random928,C,
random928,"C,D",
random928,"B,D,E","B,D"
random928,"A,C",A
random928,"C,D,E",C
random928,"C,E",C
random928,E,E
random929,"B,D",
random929,"A,B",A
random929,"A,B,C,D,E",A
random929,"B,C",
random929,"A,C",A
random929,"A,E",E
random929,D,D
random929,"A,B","A,B"
random929,"A,B,C,D","A,B"
random929,B,B
random929,E,
random929,"A,C,D","A,C"
random929,E,
random929,"C,D,E",
random929,"A,E",
random929,"A,B","A,B"
random929,C,C
random929,"C,D",C
random929,D,
random929,"A,B,C,E","B,C"
random929,"A,D,E","A,D"
random929,C,C
random929,"B,C",
random929,"A,B,C,D,E",
random929,"D,E",E
random929,"C,D",C
random929,C,
random929,"C,E",E
random929,"A,B,D",
random929,"D,E",
random929,D,D
random929,"A,B,C",
random930,"A,B,E",
random930,"A,C","A,C"
random930,"A,B,C,D,E","A,B,C,D"
random930,"B,C,D,E",D
random930,A,
random930,C,C
random930,A,A
random930,"A,D,E","D,E"
random930,"B,C,D","C,D"
random930,"A,C,E",E
random930,"B,E",
random930,"A,B,D","A,B"
random930,"A,B,D","A,B,D"
random930,"A,D","A,D"
random930,"B,C,D","B,C,D"
random930,D,
random930,"A,B,D",D
random930,"A,B,C",C
random930,"A,E",E
random930,"B,C","B,C"
random930,"D,E",
random930,"A,B,C","A,B,C"
random930,"A,B,C,D,E",D
random930,"A,C,D,E",D
random930,"B,C,D",
random930,"A,B,E",
random930,"A,B,C","B,C"
random930,C,C
random930,"B,C,D,E","C,E"
random930,C,C
random930,"A,B,E",E
random930,"C,D,E","C,D,E"
random931,"A,B,E","A,B"
random931,"A,B,D,E",
random931,"B,C,E",E
random931,"A,B",
random931,B,
random931,"A,B,C,D","C,D"
random931,"A,B,D","A,B,D"
random931,"C,D",D
random931,"B,C,D","C,D"
random931,"C,E",
random931,B,B
random931,"A,C,E",A
random931,"A,B",
random931,"A,B,D,E",D
random931,"A,D",
random931,"A,C,D",D
random931,"B,E",
random931,"B,C,D,E","B,D,E"
random931,"A,D,E",
random931,"A,C,D",
random931,"B,D",B
random931,"A,B,C,D,E","A,D"
random931,"B,D",D
random931,"A,C,E","A,E"
random931,"D,E",E
random931,"B,E",
random931,"C,E",E
random931,"A,D,E",E
random931,"B,E",
random931,"A,C","A,C"
random931,"B,C",
random931,"D,E",D
random932,"A,B,C",
random932,"B,C,D,E","C,D"
random932,"A,D",D
random932,"B,C,D,E","C,E"
random932,E,E
random932,"A,D,E",
random932,"A,C,D,E","A,D"
random932,"A,C,D,E","A,E"
random932,"A,B,C",A
random932,"A,C,D,E",E
random932,"A,B,C,D,E","A,B,C"
random932,"B,C,E",
random932,"A,B,C,D","A,B"
random932,"A,B,C,E",E
random932,"A,C,D",
random932,"A,C,E","A,C,E"
random932,"A,C,D,E","A,C"
random932,"B,C","B,C"
random932,"B,D",
random932,"B,C,D,E",D
random932,B,
random932,E,
random932,"C,E","C,E"
random932,"B,C,D",
random932,"A,C,E",
random932,"B,C,D",B
random932,"A,C,D,E",E
random932,"A,C,D,E","A,C"
random932,"D,E",
random932,"B,C",B
random932,"A,B,C,D","A,C,D"
random932,"C,D,E","C,D"
random933,"A,C,D",
random933,"A,B,D","B,D"
random933,"A,C,D","C,D"
random933,"A,B,C",
random933,"B,C,D,E",
random933,"C,D",
random933,"B,E",E
random933,"A,B,C",
random933,"C,E",
random933,"A,C,D,E",
random933,D,
random933,"A,B,C,D",
random933,"B,D",
random933,"B,C","B,C"
random933,B,
random933,"B,E",
random933,"B,D",
random933,"C,D",D
random933,"A,B,C",C
random933,"A,B,C,D,E",C
random933,"B,C,D","B,C"
random933,B,B
random933,"A,C,E","C,E"
random933,"A,C",
random933,"A,C,E",A
random933,E,E
random933,"A,C,D,E",
random933,"A,D",
random933,"B,C,D",B
random933,"A,B,E",
random933,"A,B",
random933,"A,B,D,E","A,B,D,E"
random934,"A,B,C",B
random934,"A,B,C,E",A
random934,"B,D,E",
random934,"A,C,D,E","A,E"
random934,C,
random934,"C,D,E","C,D"
random934,"A,C,E",E
random934,"A,B,C,E","A,B,C"
random934,"A,C,D,E","C,E"
random934,"A,D","A,D"
random934,"A,C",A
random934,"A,B,C",C
random934,B,
random934,"B,D,E",E
random934,A,A
random934,"B,D",
random934,"A,C",A
random934,"A,D,E","A,D"
random934,"A,C",A
random934,A,A
random934,"A,E",E
random934,"A,D",A
random934,"A,B,E",
random934,D,D
random934,"A,B,D",
random934,"B,E",
random934,"A,B,E","A,B,E"
random934,C,C
random934,"B,C,D,E","B,C,D"
random934,"A,B,E","B,E"
random934,"C,D,E",D
random934,"C,E",
random935,"A,B,E",A
random935,"A,E",
random935,"A,B,E",
random935,"A,B,C,E","A,B,C"
random935,A,A
random935,"C,E",
random935,"D,E",
random935,"B,C,E",
random935,"B,D","B,D"
random935,"C,D,E","C,D"
random935,"B,D",B
random935,"A,B,C",
random935,"A,B,E",A
random935,"D,E",D
random935,"A,B,D","A,D"
random935,"A,B,D","A,B,D"
random935,"A,B,C,D,E","A,B,C,D,E"
random935,"C,D,E","D,E"
random935,"B,C,D",D
random935,"A,C,D","A,C"
random935,"A,C,D,E","A,C,E"
random935,"B,E",
random935,"C,E",C
random935,"C,D,E","C,D"
random935,"C,D",C
random935,B,B
random935,A,A
random935,"D,E",E
random935,"A,B,C,D",
random935,"A,B,D,E",B
random935,"A,B,C,D","A,B"
random935,"A,B","A,B"
random936,"B,E",B
random936,"A,C,D",A
random936,"A,C,D",A
random936,"B,C",C
random936,"B,C",
random936,"B,D",B
random936,"B,C","B,C"
random936,C,
random936,C,
random936,E,E
random936,"A,B,C,D,E","A,B,E"
random936,"B,E",
random936,"D,E",
random936,B,
random936,"D,E",D
random936,"A,B,C,D",C
random936,"B,D","B,D"
random936,A,
random936,"B,C",C
random936,"A,B,C",
random936,C,
random936,"A,D",
random936,"C,E","C,E"
random936,"A,B",
random936,"A,B,C,D,E","C,D,E"
random936,"C,D","C,D"
random936,"A,B,C,E",A
random936,"C,E","C,E"
random936,E,
random936,"B,E",
random936,"A,C",
random936,"A,D","A,D"
random937,E,E
random937,"B,C,E","B,E"
random937,"B,C,D,E","C,D,E"
random937,E,
random937,B,B
random937,"A,D,E","A,E"
random937,"A,E",
random937,"C,D,E","D,E"
random937,"B,C",C
random937,"A,D",D
random937,"A,B,D","A,B"
random937,"C,E","C,E"
random937,"A,C,D,E","C,D,E"
random937,"B,C",B
random937,"A,E",
random937,D,D
random937,"A,C,D,E","A,C,E"
random937,"A,B,C","A,B,C"
random937,"A,C",C
random937,"A,B,C,E","B,E"
random937,"B,D",D
random937,"A,B,C,D,E","A,B,D,E"
random937,"C,D,E",
random937,"A,B,D",A
random937,"C,D",
random937,"A,B,C,E","A,E"
random937,"A,B,E",E
random937,"A,B,C","A,B"
random937,B,B
random937,"A,B,C",
random937,"C,E",E
random937,"A,B,C,D,E","A,C,D,E"
random938,E,
random938,"A,C,E","C,E"
random938,"A,C,D",
random938,"A,D,E",E
random938,"A,D",
random938,"A,B,C","B,C"
random938,A,
random938,"A,B,C,D,E",A
random938,"A,C,D","A,D"
random938,"B,C,D","B,D"
random938,"B,C,D,E",D
random938,"B,C",C
random938,"C,D,E","C,E"
random938,"B,D",
random938,"C,E",C
random938,"B,D",
random938,"A,C,E","A,E"
random938,"A,D",A
random938,"C,E",E
random938,"A,B,D,E","A,B,D"
random938,E,E
random938,"A,B,C,D","A,D"
random938,"B,D,E",
random938,"A,B,E",A
random938,D,
random938,E,E
random938,"A,D",
random938,"C,D,E","C,D"
random938,"B,E","B,E"
random938,"B,D",
random938,"A,D",
random938,"A,C,E",
random939,"A,D",A
random939,"B,D,E","B,D,E"
random939,"A,C,E",E
random939,"A,D,E","A,E"
random939,D,D
random939,E,E
random939,B,B
random939,"A,C",
random939,"A,B,D",B
random939,"B,C,D","B,D"
random939,"A,E","A,E"
random939,"C,D",
random939,"A,B,C,D,E","A,B,E"
random939,"B,C,E","B,E"
random939,"A,B,C",A
random939,"A,B,C,D,E","C,D"
random939,"A,C,E",A
random939,"A,B",A
random939,"A,B,C,D,E",A
random939,B,
random939,"B,C,D,E","B,C,E"
random939,"C,D,E",
random939,"A,C,D,E","C,D,E"
random939,"B,C,D","B,D"
random939,"C,D,E",
random939,"A,D,E","A,E"
random939,"B,E","B,E"
random939,"B,C,D,E","B,C,E"
random939,"A,C",C
random939,"C,E",E
random939,"A,B,C,D,E","B,C,D"
random939,"A,B,D",
random940,"B,D,E",
random940,"B,E",E
random940,"A,C,D",A
random940,"A,C,D,E","C,E"
random940,"D,E",
random940,"B,D",D
random940,B,
random940,"C,E",
random940,"A,C,D,E","A,C,E"
random940,"C,D,E",E
random940,"B,C,D,E","C,E"
random940,"A,D,E",A
random940,B,B
random940,"A,B,C,D,E","B,D"
random940,A,A
random940,"A,C",
random940,"B,C",C
random940,"B,D",D
random940,"A,B,C,D,E",B
random940,"A,E","A,E"
random940,"A,B,C,D,E","B,C,E"
random940,"A,B,D","A,D"
random940,A,
random940,"A,C,D,E",
random940,"A,C,D","A,D"
random940,"A,C,E","A,E"
random940,"B,C,E","B,C,E"
random940,"B,D,E",D
random940,"A,C,D,E",A
random940,"A,B,C,D,E","B,C,E"
random940,"B,D",D
random940,C,
random941,A,A
random941,"A,E",E
random941,"B,C,D",D
random941,"A,C",A
random941,"A,C",C
random941,"A,C,D","A,D"
random941,"A,B",A
random941,"A,B,E",A
random941,"A,C,D",
random941,"A,D","A,D"
random941,"A,B,D,E","B,D,E"
random941,E,E
random941,"B,C,D",
random941,"A,D",
random941,"A,D,E","A,E"
random941,"A,D,E",E
random941,"A,B","A,B"
random941,B,
random941,A,
random941,"B,E",
random941,"B,E",B
random941,"A,B",B
random941,"A,D,E",E
random941,"B,D,E","B,D,E"
random941,"B,E",
random941,C,C
random941,"A,D",A
random941,"A,B,E",E
random941,"A,B,C,D,E","C,D,E"
random941,"B,C,D","B,D"
random941,"A,B",A
random941,B,
random942,"B,C,E","B,E"
random942,"B,E",B
random942,"A,C,D",D
random942,"A,B,D,E",E
random942,"A,C,D",
random942,"A,C",
random942,"A,B,D",D
random942,"B,E",E
random942,B,
random942,"A,C,E","A,C"
random942,"B,C",C
random942,"B,C,D,E","B,C,D"
random942,"A,D,E","D,E"
random942,"A,D,E","A,D,E"
random942,"A,D",
random942,"A,B,E","B,E"
random942,"C,D",
random942,"A,C,D,E","C,D"
random942,"A,E",
random942,C,
random942,"A,B,C","B,C"
random942,"A,E",E
random942,"A,B,C,D",
random942,"A,B,D,E",
random942,"A,C","A,C"
random942,"A,C,D",
random942,A,A
random942,"C,D",C
random942,"B,C",
random942,"C,E",E
random942,"A,B","A,B"
random942,C,
random943,"A,D",
random943,"B,E",E
random943,"C,D",C
random943,"A,B,E","A,B"
random943,"B,C,D,E",D
random943,"A,D,E",
random943,"A,E",A
random943,D,D
random943,"C,D,E",
random943,"B,C","B,C"
random943,"C,D,E","D,E"
random943,A,
random943,"B,C,D,E","C,E"
random943,"B,E",E
random943,"A,B,C,E","B,C"
random943,"C,E","C,E"
random943,"A,C,D","A,C,D"
random943,"A,B,C,D",D
random943,"B,D,E","B,D,E"
random943,"A,D,E",
random943,"C,D,E",
random943,"B,E",E
random943,"A,B,E","B,E"
random943,"A,E",
random943,C,
random943,"B,C,E",C
random943,"D,E",
random943,"A,B,D","B,D"
random943,"A,E","A,E"
random943,D,
random943,"A,B,D,E",
random943,"A,B,C,D,E",A
random944,A,A
random944,"A,B","A,B"
random944,"A,B,C,E","A,B,C,E"
random944,D,D
random944,C,
random944,"A,B,C",C
random944,"C,D,E",
random944,"A,E",
random944,"B,C,E","B,E"
random944,D,
random944,"B,C","B,C"
random944,"A,E",
random944,"A,C,D,E",
random944,"B,C,E","B,E"
random944,"A,C,D,E","A,C,D"
random944,"A,B,C,D",
random944,"A,C,E","A,C,E"
random944,"A,C,D,E","C,D"
random944,"A,D,E",
random944,E,E
random944,"A,D","A,D"
random944,"A,D",A
random944,"A,D,E","D,E"
random944,"B,D",D
random944,"B,C,D,E",D
random944,"A,B,C,D","A,C"
random944,"A,B,D,E","A,E"
random944,C,
random944,"A,C,D",
random944,"A,B,C,D","A,B,C"
random944,"B,D",
random944,"A,B,C,D,E","B,D"
random945,"B,E",
random945,"A,B,C,E","C,E"
random945,"B,D",
random945,"B,E",E
random945,E,
random945,"C,D,E",E
random945,"D,E",D
random945,"A,B,C",
random945,"A,B,E","A,E"
random945,"A,B,D",
random945,"A,B,C,D","A,C,D"
random945,"A,B,C,D,E","A,B,C,D"
random945,"A,B,C,D,E","A,B,C,D"
random945,"A,B,C,D","A,B,C"
random945,"A,B,C,D,E","B,E"
random945,"B,C,E","B,E"
random945,"A,D",A
random945,C,C
random945,"A,C,D",A
random945,"C,D,E",C
random945,B,
random945,"A,B,D,E","B,D"
random945,"A,C","A,C"
random945,"A,B,E",B
random945,"B,C,D,E","B,C,D"
random945,"C,D","C,D"
random945,"A,C,D",C
random945,"C,D,E","C,D"
random945,"B,D,E",
random945,D,D
random945,"B,D",B
random945,"A,B",B
random946,"A,C,D",
random946,"C,D,E",
random946,"B,D","B,D"
random946,"A,D","A,D"
random946,"A,B,C,D,E","A,E"
random946,"A,B",B
random946,"A,E",
random946,"A,B,C,D","A,C"
random946,"B,D","B,D"
random946,"A,B,D","A,D"
random946,"C,D,E","C,D,E"
random946,"A,B,C","A,B"
random946,"B,E","B,E"
random946,E,
random946,"B,D,E","B,D,E"
random946,"B,E","B,E"
random946,"A,B,C,E",C
random946,"A,C,E",
random946,"A,B,C,E",C
random946,"C,D","C,D"
random946,"B,C,D","B,C"
random946,"A,B,D,E","D,E"
random946,"C,E",E
random946,"A,B,D,E","B,D"
random946,E,E
random946,"B,C",B
random946,"A,E",
random946,"A,D",A
random946,"A,C,D",A
random946,"A,B,C,E",E
random946,"A,B,E","A,E"
random946,D,D
random947,"A,B,C,D,E","B,D"
random947,"A,B,E","A,B,E"
random947,"A,B,C,D,E","A,D"
random947,E,
random947,"B,D,E",E
random947,"D,E",
random947,"A,E",A
random947,"A,C",
random947,C,C
random947,"B,C","B,C"
random947,"A,B,C,E","A,B,C"
random947,"C,E",
random947,"A,E",E
random947,"A,C,E",E
random947,"B,C","B,C"
random947,"B,D,E",E
random947,"A,C",
random947,"A,C,E",C
random947,"A,C,E",E
random947,"A,B,D",
random947,"A,C",A
random947,"A,B,D",
random947,"A,E",A
random947,D,
random947,"A,C,D,E","C,D,E"
random947,"B,E","B,E"
random947,E,
random947,"A,D,E",E
random947,"A,B,D,E",A
random947,"A,C,D",
random947,"A,B,E",E
random947,"B,C,D",B
random948,C,
random948,D,
random948,"A,B,C","A,C"
random948,"B,C,E",B
random948,"A,B,D","A,D"
random948,C,C
random948,"C,D,E","C,D"
random948,"B,C",B
random948,"A,B",A
random948,"B,D",
random948,"B,D,E",E
random948,"A,C,D","A,C,D"
random948,"A,B,C,D,E","B,E"
random948,"B,C",C
random948,"A,C,D",
random948,"B,C,D,E","D,E"
random948,"C,D",
random948,E,
random948,D,D
random948,"A,C,E","C,E"
random948,"D,E",E
random948,A,A
random948,"A,D","A,D"
random948,"B,C","B,C"
random948,"A,B,C,D","A,B,D"
random948,"A,B,C,D,E",
random948,"B,C",C
random948,"A,E",
random948,"B,D",D
random948,"A,C,E",
random948,"A,B,D",A
random948,C,C
random949,"A,B,C",C
random949,"A,B,D",B
random949,"A,B,E",E
random949,B,
random949,"A,B,D",A
random949,"A,B,C,E",B
random949,"A,B,C,E","A,C,E"
random949,"A,B,C,D","A,B,C"
random949,"B,C,D,E","B,D"
random949,"A,B","A,B"
random949,"A,B,E",A
random949,"A,E",
random949,"A,B,C,D,E",
random949,"A,D,E",
random949,"A,D",
random949,"A,B,C,D","A,C"
random949,"D,E","D,E"
random949,B,
random949,"B,D,E",D
random949,"A,B",A
random949,"A,B,C,D,E",
random949,"B,E",
random949,"A,B,C","A,B,C"
random949,"D,E",D
random949,"A,B",
random949,"A,C,D,E",
random949,"B,C,D","B,C"
random949,"A,B,C,D,E","A,C,D"
random949,"A,B,C,D","A,C,D"
random949,"A,C,D",
random949,"A,C,D,E","D,E"
random949,"A,B,D",
random950,"A,B,C,E","B,E"
random950,"B,C,D,E",E
random950,A,
random950,"A,B,D","A,B"
random950,"B,E",
random950,"A,B,C,E","B,C,E"
random950,A,A
random950,"A,D",
random950,"C,E","C,E"
random950,"A,C,D",C
random950,C,C
random950,"A,C,D","A,D"
random950,"A,C",A
random950,"B,C,E","B,C"
random950,"A,B,E",
random950,"C,E","C,E"
random950,"A,B,C,D,E","A,B,C,D,E"
random950,"B,C,D",D
random950,"A,B,C,D,E",
random950,"A,B,D","B,D"
random950,"C,D",
random950,"A,E","A,E"
random950,"A,B,D","B,D"
random950,"B,D",B
random950,"D,E","D,E"
random950,"A,D,E",
random950,"A,D,E","A,D"
random950,"D,E",D
random950,"A,B,C,E",
random950,"B,C,E",
random950,"A,C,D","A,C,D"
random950,"D,E",D
random951,"A,B,C,D,E","A,B,E"
random951,B,B
random951,"A,B,C,E",
random951,"C,D,E",
random951,"A,B,C,E","A,B,C,E"
random951,"A,C,E",A
random951,"B,D,E","B,E"
random951,"B,C,D",C
